2015-03-12 06:00,trip_1,0xc35c9_12-03-15 7:xx - 23-03-15 0:42,rating_1,0.0028012854192310697,trip_2,0xc35c9_10-03-15 13:xx - 12-03-15 7:38_parking,rating_2,0.0
2015-03-14 12:00,trip_1,0x6cafd_14-03-15 13:xx - 18-04-15 16:29,rating_1,0.014770499686874732
2015-03-12 08:00,trip_1,0xc35c9_12-03-15 7:xx - 23-03-15 0:42,rating_1,0.003312099032332786
2015-03-10 12:00,trip_1,0xc35c9_10-03-15 12:xx - 10-03-15 13:26,rating_1,0.09544663063723134,trip_2,0xc35c9_10-03-15 13:xx - 12-03-15 7:38_parking,rating_2,0.0
2015-03-15 22:00,trip_1,0x6d679_15-03-15 20:xx - 16-03-15 12:24,rating_1,2.4150569351425805E-4
2015-03-16 06:00,trip_1,0x6d679_15-03-15 20:xx - 16-03-15 12:24,rating_1,2.4870866490638087E-4
2015-03-16 14:00,trip_1,0x6d679_16-03-15 10:xx - 16-03-15 18:51_parking,rating_1,3.194620478238927E-4
2015-03-14 14:00,trip_1,0x6cafd_14-03-15 13:xx - 18-04-15 16:29,rating_1,0.19972825478885337
2015-03-16 00:00,trip_1,0x6d679_15-03-15 20:xx - 16-03-15 12:24,rating_1,5.646848678684068E-4
2015-03-15 20:00,trip_1,0x6d679_15-03-15 20:xx - 16-03-15 12:24,rating_1,0.049801141994937737
2015-03-16 08:00,trip_1,0x6d679_15-03-15 20:xx - 16-03-15 12:24,rating_1,4.285148772266914E-4
2015-03-16 04:00,trip_1,0x6d679_15-03-15 20:xx - 16-03-15 12:24,rating_1,2.8635642126895384E-4
2015-03-16 16:00,trip_1,0x6d679_16-03-15 10:xx - 16-03-15 18:51_parking,rating_1,0.002748326763687759
2015-03-16 12:00,trip_1,0x6d679_16-03-15 10:xx - 16-03-15 18:51_parking,rating_1,9.486832980539201E-5,trip_2,0x6d679_15-03-15 20:xx - 16-03-15 12:24,rating_2,5.099019513504259E-5
2015-03-14 16:00,trip_1,0x6cafd_14-03-15 13:xx - 18-04-15 16:29,rating_1,0.02296995855459736
2015-03-16 02:00,trip_1,0x6d679_15-03-15 20:xx - 16-03-15 12:24,rating_1,0.0018954482319480995
2015-03-16 10:00,trip_1,0x6d679_16-03-15 10:xx - 16-03-15 18:51_parking,rating_1,1.9177069640933416E-4
2015-03-16 22:00,trip_1,0x6d679_16-03-15 18:xx - 17-03-15 5:51_parking,rating_1,3.0631519713881426E-4
2015-03-17 06:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,0.0
2015-03-17 14:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,0.0014085964645706994
2015-03-16 18:00,trip_1,0x6d679_16-03-15 10:xx - 16-03-15 18:51_parking,rating_1,0.002469451153596877,trip_2,0x6d679_16-03-15 18:xx - 17-03-15 5:51_parking,rating_2,8.720258023742141E-4
2015-03-17 00:00,trip_1,0x6d679_16-03-15 18:xx - 17-03-15 5:51_parking,rating_1,0.001778597481160413
2015-03-17 08:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,2.8119210514871063E-4
2015-03-17 16:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,0.0015230561381644823
2015-03-18 00:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,2.3307724041605498E-4
2015-03-17 02:00,trip_1,0x6d679_16-03-15 18:xx - 17-03-15 5:51_parking,rating_1,3.9087593939805706E-4
2015-03-17 10:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,0.001963268957631368
2015-03-17 18:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,3.7363083384588656E-4
2015-03-18 02:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,4.7981767370441366E-4
2015-03-16 20:00,trip_1,0x6d679_16-03-15 18:xx - 17-03-15 5:51_parking,rating_1,2.488051446411232E-4
2015-03-17 22:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,0.0026539336841743567
2015-03-18 06:00,trip_1,0xb633e_18-03-15 6:xx - 18-03-15 8:24,rating_1,0.09861745180240201,trip_2,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_2,0.0031167722085512404
2015-03-17 04:00,trip_1,0x6d679_16-03-15 18:xx - 17-03-15 5:51_parking,rating_1,8.680005760329518E-4
2015-03-17 12:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,0.001787065751451179
2015-03-17 20:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,0.0017180000000003304
2015-03-18 04:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,0.0029913207785194434
2015-03-18 14:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,0.001561948782770888
2015-03-18 22:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,1.8245273360679287E-4
2015-03-19 06:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,1.525909564796762E-4
2015-03-18 10:00,trip_1,0xc35c9_12-03-15 7:xx - 23-03-15 0:42,rating_1,0.2874026673501827,trip_2,0x7086e_18-03-15 9:xx - 18-03-15 10:41,rating_2,0.0921903617521896,trip_3,0x7086e_18-03-15 10:xx - 18-03-15 10:53,rating_3,0.02274676460510153,trip_4,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_4,4.5810915729904277E-4,trip_5,0x7086e_18-03-15 10:xx - 22-03-15 6:31_parking,rating_5,8.062257748720419E-5
2015-03-18 18:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,9.031439530887607E-4
2015-03-19 02:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,5.751773639457049E-4
2015-03-19 10:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,6.268173577699857E-4,trip_2,0x7086e_18-03-15 10:xx - 22-03-15 6:31_parking,rating_2,0.0
2015-03-18 08:00,trip_1,0xc35c9_12-03-15 7:xx - 23-03-15 0:42,rating_1,0.15725588224292175,trip_2,0x7086e_18-03-15 9:xx - 18-03-15 10:41,rating_2,0.056803866945835106,trip_3,0xb633e_18-03-15 6:xx - 18-03-15 8:24,rating_3,0.03784459935050092,trip_4,0xb633e_18-03-15 8:xx - 03-04-15 9:24,rating_4,0.007369538655843652,trip_5,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_5,2.1023796041305884E-4
2015-03-18 12:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,3.371483353064979E-4
2015-03-18 20:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,1.1475626344529632E-4
2015-03-19 04:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,0.003912837972621862
2015-03-19 12:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,0.003346040047578975
2015-03-18 16:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,0.0034653803543026307
2015-03-19 00:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,0.0045508900228417425
2015-03-19 08:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,0.0015128611965443814
2015-03-19 18:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,2.2203603311221973E-4
2015-03-19 20:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,0.0019143938988596533
2015-03-20 02:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,9.178779875038966E-5
2015-03-20 04:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,2.1028789789512772E-4
2015-03-20 10:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,3.783397943685548E-4,trip_2,0xc35c9_12-03-15 7:xx - 23-03-15 0:42,rating_2,0.0
2015-03-20 12:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,4.46430285712397E-4
2015-03-20 18:00,trip_1,0x6d679_20-03-15 18:xx - 21-03-15 4:15_parking,rating_1,0.0012772799223347425,trip_2,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_2,7.204276507747822E-4
2015-03-21 02:00,trip_1,0x6d679_20-03-15 18:xx - 21-03-15 4:15_parking,rating_1,2.6000769219826716E-4
2015-03-21 10:00,trip_1,0xf0454_21-03-15 11:xx - 21-03-15 13:23,rating_1,0.08729474497356689,trip_2,0xf0454_21-03-15 11:xx - 21-03-15 11:26,rating_2,0.06874578750731032,trip_3,0x6d679_21-03-15 4:xx - 22-03-15 23:16,rating_3,0.0016668545227411864
2015-03-20 20:00,trip_1,0x6d679_20-03-15 18:xx - 21-03-15 4:15_parking,rating_1,0.0017202976486672883
2015-03-21 18:00,trip_1,0x6d679_21-03-15 4:xx - 22-03-15 23:16,rating_1,0.002156462148983556,trip_2,0xf0454_21-03-15 13:xx - 22-03-15 11:48_parking,rating_2,1.640121946651741E-4,trip_3,0xc35c9_12-03-15 7:xx - 23-03-15 0:42,rating_3,0.0
2015-03-22 02:00,trip_1,0xf0454_21-03-15 13:xx - 22-03-15 11:48_parking,rating_1,0.001249199743833672,trip_2,0x6d679_21-03-15 4:xx - 22-03-15 23:16,rating_2,3.500000000000725E-4
2015-03-21 04:00,trip_1,0x6d679_21-03-15 4:xx - 22-03-15 23:16,rating_1,4.2074338972653865E-4,trip_2,0x6d679_20-03-15 18:xx - 21-03-15 4:15_parking,rating_2,0.0
2015-03-21 12:00,trip_1,0xf0454_21-03-15 11:xx - 21-03-15 13:23,rating_1,0.17024532798288608,trip_2,0x6d679_21-03-15 4:xx - 22-03-15 23:16,rating_2,0.001249120090303119,trip_3,0xf0454_21-03-15 13:xx - 22-03-15 11:48_parking,rating_3,1.6552945357414312E-4
2015-03-21 20:00,trip_1,0xf0454_21-03-15 13:xx - 22-03-15 11:48_parking,rating_1,2.773084924778886E-4,trip_2,0x6d679_21-03-15 4:xx - 22-03-15 23:16,rating_2,2.677480158661556E-4
2015-03-22 04:00,trip_1,0xf0454_21-03-15 13:xx - 22-03-15 11:48_parking,rating_1,0.0015493224325487354,trip_2,0x6d679_21-03-15 4:xx - 22-03-15 23:16,rating_2,2.9120439556776044E-4,trip_3,0x7086e_18-03-15 10:xx - 22-03-15 6:31_parking,rating_3,0.0
2015-03-19 16:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,0.0032737631252130407
2015-03-20 00:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,7.497226153733032E-4
2015-03-20 08:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,2.841214528984094E-4
2015-03-19 14:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,5.717875479586738E-4
2015-03-19 22:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,0.001354171702554958,trip_2,0xc35c9_12-03-15 7:xx - 23-03-15 0:42,rating_2,0.0
2015-03-20 06:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,2.0593445559347555E-4
2015-03-20 14:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,2.2803508501851715E-4
2015-03-20 16:00,trip_1,0x6d679_17-03-15 7:xx - 20-03-15 18:18,rating_1,6.383384682160758E-4
2015-03-21 00:00,trip_1,0x6d679_20-03-15 18:xx - 21-03-15 4:15_parking,rating_1,2.571303171542922E-4
2015-03-21 08:00,trip_1,0x6d679_21-03-15 4:xx - 22-03-15 23:16,rating_1,2.4360623965890524E-4
2015-03-21 16:00,trip_1,0x6d679_21-03-15 4:xx - 22-03-15 23:16,rating_1,2.2521989254769404E-4,trip_2,0xf0454_21-03-15 13:xx - 22-03-15 11:48_parking,rating_2,9.999999999621423E-5
2015-03-22 00:00,trip_1,0x6d679_21-03-15 4:xx - 22-03-15 23:16,rating_1,7.05277250447131E-4,trip_2,0xf0454_21-03-15 13:xx - 22-03-15 11:48_parking,rating_2,1.1180339887234569E-4
